"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Cost","Sale Price","Margin"
"210000001650","","","https://www.usedgames.ca/big-top-2003.html?source=bgg","7048","Big Top (2003) NIS","1","$0.01","$0.01","$14.95","99.93%"
"210000001651","","","https://www.usedgames.ca/calypso-1987-nis.html?source=bgg","5464","Calypso (1987) NIS","1","$0.01","$0.01","$29.95","99.97%"
"210000001652","","","https://www.usedgames.ca/gogogo-2005-nis.html","24258","GoGoGo (2005) NIS","1","$0.01","$0.01","$9.95","99.9%"
"210000001653","","","https://www.usedgames.ca/figaro-2006.html?source=bgg","21859","Figaro (2006)","1","$0.01","$0.01","$9.95","99.9%"
"210000001654","","","","","Funkoverse Strategy Game: Jaws - Chase Edition (2020) NEW","1","$0.01","$0.01","$44.95","99.98%"
"210000001655","","","https://www.usedgames.ca/pass-the-popcorn-2008.html?source=bgg","39324","Pass the Popcorn! Game (2008)","1","$0.01","$0.01","$14.95","99.93%"
"210000001656","","","","","Little Town (2017) NIS","1","$0.01","$0.01","$29.95","99.97%"
"210000001657","","","","","Elysium (2015)","1","$0.01","$0.01","$39.95","99.97%"
"210000001658","","","https://www.usedgames.ca/ulm-2016-nis.html?source=bgg","191876","Ulm (2016) NIS","1","$0.01","$0.01","$44.95","99.98%"
"210000001659","","","https://www.usedgames.ca/mystery-of-the-abbey-2005.html","915","Mystery of the Abbey (1995)  (Made in 2005) (Includes The Pilgrims' Chronicles expansion)","1","$0.01","$0.01","$59.95","99.98%"
"210000001660","","","https://www.usedgames.ca/duelosaur-island-2018.html?source=bgg","247236","Duelosaur Island (2018)","1","$0.01","$0.01","$29.95","99.97%"
"210000001662","","","","","Munchkin Gloom (2015)","1","$0.01","$0.01","$24.95","99.96%"
"210000001663","","","https://www.usedgames.ca/farmageddon-2012.html?source=bgg","102897","Farmageddon (2012)","1","$0.01","$0.01","$14.95","99.93%"
"210000001664","","","","","Narabi (2018) NIS","1","$0.01","$0.01","$4.95","99.8%"
"210000001665","","","","","Flamme Rouge (2016) NIS","1","$0.01","$0.01","$49.95","99.98%"
"210000001666","","","https://www.usedgames.ca/trains-and-stations-2013.html?source=bgg","138317","Trains and Stations (2013)","1","$0.01","$0.01","$14.95","99.93%"
"210000001667","","","https://www.usedgames.ca/fools-gold-2015.html","132758","Fool's Gold (2015)","1","$0.01","$0.01","$29.95","99.97%"
"210000001668","","","https://www.usedgames.ca/corinth-2019-nis.html?source=bgg","269725","Corinth (2019) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001669","","","https://www.usedgames.ca/magical-athlete-2002.html?source=bgg","24565","Magical Athlete (2003)","1","$0.01","$0.01","$99.95","99.99%"
"210000001670","","","https://www.usedgames.ca/age-of-towers-2018-nis.html?source=bgg","214989","Age of Towers (2018) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001671","","","","","Sabotage (2019) NIS","2","$0.02","$0.01","$54.95","99.98%"
"210000001672","","","https://www.usedgames.ca/dojo-kun-2015-nis.html?source=bgg","179182","Dojo Kun (2015) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001674","","","","","7 Wonders - 2nd Edition (2020) NIS","1","$0.01","$0.01","$59.95","99.98%"
"210000001675","","","https://www.usedgames.ca/goblins-inc-2012-nis.html?source=bgg","110524","Goblins, Inc. (2012) NIS","1","$0.01","$0.01","$29.95","99.97%"
"210000001677","","","https://www.usedgames.ca/voltage-2006.html?source=bgg","24082","Voltage (2006)","1","$0.01","$0.01","$4.95","99.8%"
"210000001678","","","https://www.usedgames.ca/garten-zwerge-ev-2004.html?source=bgg","13829","Garten-Zwerge e.V. (2004)","1","$0.01","$0.01","$9.95","99.9%"
"210000001680","","","https://www.usedgames.ca/kings-things-2010.html","58","Kings & Things (1986) (Made in 2010)","1","$0.01","$0.01","$89.95","99.99%"
"210000001681","","","https://www.usedgames.ca/barcelona-the-rose-of-fire-2016-nis.html?source=bgg","205078","Barcelona: The Rose of Fire (2016) NIS","1","$0.01","$0.01","$39.95","99.97%"
"210000001682","","","","","Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill (2015)","1","$0.01","$0.01","$24.95","99.96%"
"210000001684","","","","","Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill (2015)","1","$0.01","$0.01","$19.95","99.95%"
"210000001685","","","","","Byzanz (2017)","1","$0.01","$0.01","$14.95","99.93%"
"210000001687","","","","","Century: Golem Edition - An Endless World (2020) NIS","1","$0.01","$0.01","$44.95","99.98%"
"210000001688","","","","","Once Upon a Castle (2018)","1","$0.01","$0.01","$19.95","99.95%"
"210000001689","","","https://www.usedgames.ca/alchemist-academy-2013-nis.html?source=bgg","139894","Alchemist Academy (2013) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001690","","","https://www.usedgames.ca/shuffle-grand-prix-2019-nis.html?source=bgg","256967","Shuffle Grand Prix (2019) NIS","1","$0.01","$0.01","$14.95","99.93%"
"210000001694","","","https://www.usedgames.ca/shear-panic-2005.html?source=bgg","18866","Shear Panic (2005)","1","$0.01","$0.01","$19.95","99.95%"
"210000001695","","","https://www.usedgames.ca/abandon-ship-2008.html?source=bgg","41636","Abandon Ship (2008)","1","$0.01","$0.01","$19.95","99.95%"
"210000001696","","","https://www.usedgames.ca/indiana-jones-dvd-adventure-2008.html?source=bgg","35294","Indiana Jones DVD Adventure Game (2008)","1","$0.01","$0.01","$9.95","99.9%"
"210000001697","","","https://www.usedgames.ca/sentient-2017-nis.html?source=bgg","223855","Sentient (2017) NIS","1","$0.01","$0.01","$69.95","99.99%"
"210000001698","","","","","Emergence: A Game of Teamwork and Deception (2016) NIS","2","$0.02","$0.01","$19.95","99.95%"
"210000001699","","","","","Escape Room: The Game (2016)","1","$0.01","$0.01","$29.95","99.97%"
"210000001700","","","","","Bad Bones (2019) NIS","1","$0.01","$0.01","$59.95","99.98%"
"210000001702","","","https://www.usedgames.ca/caesar-cleopatra-1999.html","132","Caesar & Cleopatra (1997) (Made in 1999)","1","$0.01","$0.01","$19.95","99.95%"
"210000001703","","","https://www.usedgames.ca/leaping-lemmings-2010.html?source=bgg","29687","Leaping Lemmings (2010)","1","$0.01","$0.01","$34.95","99.97%"
"210000001706","","","https://www.usedgames.ca/templars-journey-2017-nis.html","219502","Templars' Journey (2017) (NIS)","1","$0.01","$0.01","$29.95","99.97%"
"210000001708","","","https://www.usedgames.ca/the-settlers-of-catan-5-6-player-expansion-english.html?source=bgg","2807","CATAN: 5-6 Player Expansion (1996)  (English First Edition) (Made in 1999) (NIS)","8","$0.08","$0.01","$89.95","99.99%"
"210000001709","","","https://www.usedgames.ca/catan-seafarers-5-6-player-extension-english-secon.html?source=bgg","4103","CATAN: Seafarers – 5-6 Player Extension (1999)  (English Second Edition) (Made in 2007) (NIS)","17","$0.17","$0.01","$49.95","99.98%"
"210000001710","","","https://www.usedgames.ca/catan-cities-knights-5-6-player-extension-english.html","4101","CATAN: Cities & Knights – 5-6 Player Extension (2000) (English Second Edition Relaunch) (Made in 2014) (NIS)","16","$0.16","$0.01","$29.95","99.97%"
"210000001711","","","https://www.usedgames.ca/catan-cities-knights-english-second-edition-relaun.html","4101","CATAN: Cities & Knights – (2000) (English Second Edition Relaunch) (Made in 2012) (NIS)","15","$0.15","$0.01","$59.95","99.98%"
"210000001712","","","https://www.usedgames.ca/catan-explorers-pirates-english-first-edition-2013.html","135378","CATAN: Explorers & Pirates (2013) (English First Edition) (NIS)","12","$0.12","$0.01","$49.95","99.98%"
"210000001713","","","https://www.usedgames.ca/catan-traders-barbarians-english-first-edition-sec.html","27760","CATAN: Traders & Barbarians (2007)  (English First Edition, Second Printing)  (Made in 2012) (NIS)","1","$0.01","$0.01","$59.95","99.98%"
"210000001714","","","https://www.usedgames.ca/catan-traders-barbarians-5-6-player-extension-engl.html","34691","Catan: Traders & Barbarians – 5-6 Player Extension (2008) (English First Edition) (NIS)","12","$0.12","$0.01","$24.95","99.96%"
"210000001715","","","https://www.usedgames.ca/the-seafarers-of-catan-5-6-player-expansion-englis.html?source=bgg","4103","CATAN: Seafarers – 5-6 Player Extension (1999) (English First Edition) (NIS)","1","$0.01","$0.01","$69.95","99.99%"
"210000001716","","","","","Letter Jam (2019)","1","$0.01","$0.01","$19.95","99.95%"
"210000001717","","","https://www.usedgames.ca/nobody-is-perfect-1992.html?source=bgg","8829","Nobody is Perfect (1992)","1","$0.01","$0.01","$19.95","99.95%"
"210000001718","","","https://www.usedgames.ca/costume-party-2015-nis.html?source=bgg","177871","Costume Party (2015) NIS","1","$0.01","$0.01","$29.95","99.97%"
"210000001719","","","https://www.usedgames.ca/jab-realtime-boxing-2011.html?source=bgg","62853","JAB: Realtime Boxing (2011)","1","$0.01","$0.01","$14.95","99.93%"
"210000001721","","","https://www.usedgames.ca/odd-world-2015.html?source=bgg","186954","Odd World (2015) (used)","1","$0.01","$0.01","$9.95","99.9%"
"210000001722","","","https://www.usedgames.ca/stellar-conquest-1975.html?source=bgg","1708","Stellar Conquest (1975)","1","$0.01","$0.01","$49.95","99.98%"
"210000001723","","","https://www.usedgames.ca/urbania.html?source=bgg","93541","Urbania (2012)","1","$0.01","$0.01","$24.95","99.96%"
"210000001724","","","https://www.usedgames.ca/herocard-galaxy-2006.html?source=bgg","23373","Herocard Galaxy (2006)","1","$0.01","$0.01","$14.95","99.93%"
"210000001726","","","https://www.usedgames.ca/ramses-pyramid-2009.html?source=bgg","41259","Ramses Pyramid (2009) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001727","","","https://www.usedgames.ca/on-assignment-with-national-geographic-1990.html","6210","On Assignment with National Geographic (1990)","1","$0.01","$0.01","$29.95","99.97%"
"210000001728","","","https://www.usedgames.ca/break-the-bank-1977.html?source=bgg","13294","Break the Bank (1977)","1","$0.01","$0.01","$44.95","99.98%"
"210000001729","","","https://www.usedgames.ca/imperium-3rd-millennium-2001.html?source=bgg","2106","Imperium: 3rd Millennium (2001)","1","$0.01","$0.01","$64.95","99.98%"
"210000001730","","","https://www.usedgames.ca/harry-potter-hogwarts-2010.html?source=bgg","67436","Harry Potter Hogwarts (2010)","1","$0.01","$0.01","$29.95","99.97%"
"210000001733","","","https://www.usedgames.ca/dexterity-1985-59289249.html?source=bgg","33028","Dexterity (1985)","1","$0.01","$0.01","$49.95","99.98%"
"210000001734","","","https://www.usedgames.ca/who-stole-the-cookie-2014-nis.html?source=bgg","161429","Who Stole the Cookie? (2014) (NIS)","1","$0.01","$0.01","$19.95","99.95%"
"210000001838","","","https://www.usedgames.ca/tee-off-on-golf-1994-nis.html?source=bgg","7761","Tee Off on Golf (1994) NIS","1","$0.01","$0.01","$34.95","99.97%"
"210000001839","","","https://www.usedgames.ca/a-bugs-life-topple-hopper-3-d-1998-nis.html","32894","A Bug's Life Topple Hopper 3-D Game (1998) (NIS)","1","$0.01","$0.01","$39.95","99.97%"
"210000001840","","","https://www.usedgames.ca/serum-ophidian-sydion-2006-nis.html","none","S'Erum, Ophidian Sydion (2006) NIS","1","$0.01","$0.01","$64.95","99.98%"
"210000001841","","","https://www.usedgames.ca/valley-of-the-mammoths-1991-nis.html?source=bgg","2535","Valley of the Mammoths (1991) NIS","2","$0.02","$0.01","$99.95","99.99%"
"210000001842","","","https://www.usedgames.ca/tikal-1999-nis.html?source=bgg","54","Tikal (1999) NIS","1","$0.01","$0.01","$54.95","99.98%"
"210000001843","","","https://www.usedgames.ca/die-seidenstrasse-1998-nis.html?source=bgg","564","Die Seidenstraße (1998) NIS","1","$0.01","$0.01","$39.95","99.97%"
"210000001844","","","https://www.usedgames.ca/super-stars-football-premiere-edition-2000-nis.html?source=bgg","35050","APBA SuperStars Football (2000)  (Premiere Edition) (NIS)","3","$0.03","$0.01","$19.95","99.95%"
"210000001845","","","https://www.usedgames.ca/real-vegas-2005-nis.html?source=bgg","19752","Real Vegas (2005) NIS","1","$0.01","$0.01","$49.95","99.98%"
"210000001846","","","https://www.usedgames.ca/the-all-canadian-trivia-board-game-millennium-edit.html?source=bgg","24126","The All Canadian Trivia Board Game: Millennium Edition (1999) NIS","1","$0.01","$0.01","$29.95","99.97%"
"210000001847","","","https://www.usedgames.ca/goventure-card-game-entrepreneur-2007.html","42371","GoVenture Card Game: Entrepreneur (2007)","1","$0.01","$0.01","$24.95","99.96%"
"210000001848","","","https://www.usedgames.ca/lotus-2016-nis.html?source=bgg","198525","Lotus (2016) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001849","","","https://www.usedgames.ca/quao-2007.html?source=bgg","30393","Quao (2007)","1","$0.01","$0.01","$19.95","99.95%"
"210000001850","","","https://www.usedgames.ca/paparazzo-1994-nis.html?source=bgg","1936","Paparazzo (1994) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001851","","","https://www.usedgames.ca/backround-2002.html?source=bgg","30519","BackRound (2002)","1","$0.01","$0.01","$24.95","99.96%"
"210000001852","","","https://www.usedgames.ca/wordariffic-2015-nis.html?source=bgg","176663","Wordariffic (2015) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001853","","","https://www.usedgames.ca/biblios-2007.html","34219","Biblios (2007) (missing 1 card 1 Die)","1","$0.01","$0.01","$39.95","99.97%"
"210000001854","","","https://www.usedgames.ca/mummy-rummy-1994.html?source=bgg","452","Mummy Rummy (1994)","1","$0.01","$0.01","$9.95","99.9%"
"210000001855","","","https://www.usedgames.ca/trivial-pursuit-dvd-pop-culture-game-2003.html?source=bgg","8039","Trivial Pursuit: DVD – Pop Culture Game (2003)","1","$0.01","$0.01","$9.95","99.9%"
"210000001856","","","https://www.usedgames.ca/mauerhuepfer-2014-nis.html?source=bgg","153118","Mauerhüpfer (2014) NIS","1","$0.01","$0.01","$69.95","99.99%"
"210000001858","","","https://www.usedgames.ca/alienz-2004-nis.html?source=bgg","12440","Alienz (2004) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001859","","","https://www.usedgames.ca/bedlamb-2014-nis.html?source=bgg","103735","Bedlamb (2011)  (Made in 2014) (NIS)","1","$0.01","$0.01","$19.95","99.95%"
"210000001860","","","https://www.usedgames.ca/trivial-pursuit-x-2017-nis.html?source=bgg","253633","Trivial Pursuit: X (2017) NIS","2","$0.02","$0.01","$19.95","99.95%"
"210000001861","","","https://www.usedgames.ca/3-monkeys-2015.html?source=bgg","184251","3 Monkeys (2015)","1","$0.01","$0.01","$19.95","99.95%"
"210000001862","","","https://www.usedgames.ca/black-stories-2-2005-nis.html?source=bgg","20750","Black Stories 2 (2005) NIS","1","$0.01","$0.01","$9.95","99.9%"
"210000001863","","","https://www.usedgames.ca/crisis-tokyo-2013-nis.html?source=bgg","145401","Crisis: Tokyo (2013) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001864","","","https://www.usedgames.ca/12-days-2011.html?source=bgg","130899","12 Days (2011)","1","$0.01","$0.01","$9.95","99.9%"
"210000001865","","","https://www.usedgames.ca/theories-its-a-game-2005-nis.html","49021","Theories: it's a game (2005) (NIS)","1","$0.01","$0.01","$24.95","99.96%"
"210000001866","","","https://www.usedgames.ca/streams-2011.html?source=bgg","103814","Streams (2011)","1","$0.01","$0.01","$19.95","99.95%"
"210000001867","","","https://www.usedgames.ca/yum-poker-2009-nis.html?source=bgg","4519","Yum (1959) (Yum Poker) (Made in 2009) (NIS)","1","$0.01","$0.01","$19.95","99.95%"
"210000001868","","","https://www.usedgames.ca/senjutsu-dynamic-samurai-combat-2003-nis.html?source=bgg","7064","Senjutsu: Dynamic Samurai Combat (2003) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001870","","","https://www.usedgames.ca/x-machina-2003-nis.html?source=bgg","8089","X-Machina (2003) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001871","","","https://www.usedgames.ca/saucy-charades-2004-nis.html?source=bgg","13896","Saucy Charades (2004) NIS","1","$0.00","$0.00","$19.95","100%"
"210000001872","","","https://www.usedgames.ca/ys-2005-nis.html?source=bgg","12761","Ys (2004) (Made in 2005) (NIS)","1","$0.01","$0.01","$34.95","99.97%"
"210000001873","","","https://www.usedgames.ca/screaming-eagles-1987-nis.html?source=bgg","825","Screaming Eagles (1987) NIS","4","$0.04","$0.01","$49.95","99.98%"
"210000001874","","","https://www.usedgames.ca/screaming-eagles-1987.html","825","Screaming Eagles (1987)","1","$0.01","$0.01","$24.95","99.96%"
"210000001876","","","https://www.usedgames.ca/chaos-in-the-old-world-consignment.html?source=bgg","43111","Chaos in the Old World (2009)  (Consignment)","1","$0.01","$0.01","$185.00","99.99%"
"210000001878","","","https://www.usedgames.ca/plott-adventures-in-space-board-game.html?source=bgg","6624","Plott: Adventures in Space (1966)","1","$0.01","$0.01","$19.00","99.95%"
"210000001879","857143000011","","https://www.usedgames.ca/wall-street-spin-board-games-nis.html","12232","Wall Street Spin (2004) (NIS)","1","$0.01","$0.01","$29.00","99.97%"
"210000001882","","","https://www.usedgames.ca/copy-of-battlemist-board-game-the-stars-of-timorra.html?source=bgg","25","Battlemist (1998) (The Stars of Timorran) (NIS)","1","$0.01","$0.01","$79.00","99.99%"
"210000001884","","","https://www.usedgames.ca/cashflow-investing-101-board-game-used-2002.html","6552","Cashflow 101 (1996) (used) (Made in 2002)","1","$6.00","$6.00","$49.95","87.99%"
"210000001890","3558380009078","","https://www.usedgames.ca/copy-of-bakong-2009.html","40629","Bakong (2009) (used)","1","$0.01","$0.01","$12.95","99.92%"
"210000001893","7612577021024","","","","NAGA RAJA used board game (2019)","1","$0.01","$0.01","$29.95","99.97%"
"210000001896","","","https://www.usedgames.ca/run-out-the.html","none","Run Out the Guns Adventure Kit","1","$0.01","$0.01","$74.95","99.99%"
"210000001897","868726000120","","","","Gruff: Clash of the Battle Goats NIS (2017)","1","$0.00","$0.00","$14.95","100%"
"210000001898","08074201311","","https://www.usedgames.ca/star-fist.html?source=bgg","2845","STAR FIST (1991) (used)","1","$0.00","$0.00","$19.95","100%"
"210000001900","","","https://www.usedgames.ca/copy-of-battlemist-board-game-the-stars-of-timorra.html?source=bgg","25","Battlemist (1998) (The Stars of Timorran) (NIS)","1","$0.01","$0.01","$69.95","99.99%"
"210000001901","81385601436","","https://www.usedgames.ca/showdown-icons-used-card-game-2013.html?source=bgg","146247","Showdown: Icons  (2013) (used)","1","$0.01","$0.01","$20.00","99.95%"
"210000001903","9781938146992","","https://www.usedgames.ca/dungeon-roll-hero-booster-pack-2-used-board-game-2.html","138788","Dungeon Roll (2013) (Dungeon Roll + Hero booster pack 2) (used)","1","$0.01","$0.01","$58.95","99.98%"
"210000001904","9001890649592","","https://www.usedgames.ca/toscana-used-board-game-2001.html?source=bgg","1701","Toscana (2001) (used)","1","$0.01","$0.01","$11.95","99.92%"
"210000001905","70030415926","","","","Scrabble: Harry Potter (2019)","1","$0.01","$0.01","$9.95","99.9%"
"210000001906","8717344311106","","https://www.usedgames.ca/takamachi-used-dice-game-2014.html?source=bgg","173157","Takamachi! (2014) (used)","1","$0.01","$0.01","$11.95","99.92%"
"210000001907","80176447358","","https://www.usedgames.ca/shrimpin-used-board-game-2003.html","1807","Shrimpin' (2003) (used)","1","$0.01","$0.01","$9.95","99.9%"
"210000001908","859573004096","","https://www.usedgames.ca/town-center-used-board-game-fourth-edition-2014.html","124545","Town Center (2014) (used) (Fourth Edition)","1","$0.01","$0.01","$19.95","99.95%"
"210000001910","9780954758905","","https://www.usedgames.ca/hollywood-lives-the-movie-making-party-game-used-2.html?source=bgg","14550","Hollywood Lives (2004) (used)","1","$0.01","$0.01","$4.95","99.8%"
"210000001913","824968823958","","","7695","BattleLore: Call to Arms (2007) (Expansion)","5","$0.05","$0.01","$19.95","99.95%"
"210000001915","","","https://www.usedgames.ca/gourmet-challenge-wine-food-trivia-game-19.html?source=bgg","18886","Gourmet Challenge (1984) (Wine/Food Trivia game) (Contents Unopened)","1","$0.01","$0.01","$59.95","99.98%"
"210000001917","06802856537","","https://www.usedgames.ca/jesters-challenge-used-board-game-1989.html","9529","Jester's Challenge (1989) (used)","1","$0.01","$0.01","$24.95","99.96%"
"210000001919","","","https://www.usedgames.ca/gambler-used-board-game-1975.html?source=bgg","4123","Gambler (1975) (used)","3","$0.03","$0.01","$14.95","99.93%"
"210000001920","777358000012","","https://www.usedgames.ca/card-crib-board-card-games-series-used-1993.html?source=bgg","2398","Cribbage (1630) (Card Crib Board, Card Games Series) (Normen Golledge) (used) (Made In 1993)","1","$0.01","$0.01","$79.95","99.99%"
"210000001923","","","https://www.usedgames.ca/dice-hockey-1995.html","14861","D'Ice (1995) (used) (D'ice Hockey)","1","$4.99","$4.99","$24.95","80%"
"210000001928","9781560760825","","https://www.usedgames.ca/copy-of-the-new-easy-to-master-dungeons-dragons-us.html","17533","The New Easy to Master Dungeons & Dragons Used (1991) (TSR 1070) incomplete","1","$0.01","$0.01","$19.95","99.95%"
"210000001929","9781560763802","","https://www.usedgames.ca/dungeons-dragons-the-dragons-den-1992-tsr-1073.html","17912","Dungeons & Dragons: The Dragon's Den (1992) (TSR 1073)","1","$0.01","$0.01","$49.95","99.98%"
"210000001930","","","https://www.usedgames.ca/4-cyte-used-1980-missing-content.html","8032","4 CYTE used (1980) missing content","1","$0.00","$0.00","$6.95","100%"
"210000001932","","","https://www.usedgames.ca/copy-of-4-cyte-used-1980-missing-content.html","8032","4 CYTE used (1980) missing content (1 letter)","1","$0.01","$0.01","$6.95","99.86%"
"210000001933","07693041353","","https://www.usedgames.ca/the-dr-laura-game-nis-1997.html?source=bgg","13235","The Dr. Laura Game (1997) (NIS)","1","$0.01","$0.01","$9.95","99.9%"
"210000001934","4010350060148","","https://www.usedgames.ca/silberzwerg-2000-german-edition.html","562","Silberzwerg (2000) German edition","1","$0.01","$0.01","$19.95","99.95%"
"210000001935","","","https://www.usedgames.ca/silberzwerg-2000-german-edition.html?source=bgg","562","Bluff (1963) (used) (1963 est.)","1","$0.01","$0.01","$9.95","99.9%"
"210000001939","63108098945","","https://www.usedgames.ca/bluff-1968-est-by-copp-clark.html?source=bgg","104285","Riddles & Riches (1996) (NIS)","1","$0.01","$0.01","$19.95","99.95%"
"210000001940","","","https://www.usedgames.ca/po-ke-no-used-board-game-1960.html?source=bgg","8784","Po-Ke-No (1930) (Used) (Made in 1960)","1","$0.01","$0.01","$9.95","99.9%"
"210000001941","03224404623","","https://www.usedgames.ca/hangman-nis-board-game-1999.html?source=bgg","5314","Hangman (1894) (NIS) (Made in 1999)","1","$0.01","$0.01","$19.95","99.95%"
"210000001944","50601210161","","https://www.usedgames.ca/empire-engine-sealed-board-game-2014.html?source=bgg","145928","War on Terror: The Board game  (2006) (used) Incomplete","1","$0.01","$0.01","$24.95","99.96%"
"210000001945","72922005817","","https://www.usedgames.ca/empire-engine-sealed-board-game-2014.html","145928","Empire Engine (2013) (Sealed board game) (Made in 2014)","48","$0.48","$0.01","$9.95","99.9%"
"210000001947","","","","","Fright NIS Board game (2021)","1","$0.01","$0.01","$28.95","99.97%"
"210000001948","","","https://www.usedgames.ca/robert-ludlums-game-of-counter-espionage-used-boar.html","1903","Robert Ludlum's Game of Counter Espionage (1988) (used)","1","$0.01","$0.01","$19.95","99.95%"
"210000001949","4010350902219","","https://www.usedgames.ca/new-york-used-board-game-2011.html?source=bgg","66190","New York (2011) (Used Board Game)","1","$0.01","$0.01","$23.95","99.96%"
"210000001951","4010350614013","","https://www.usedgames.ca/new-york-card-game-used-2011-63084578.html","431","Alhambra: The Card Game (1992) (New  York  Card Game) (Used) (2011)","1","$0.01","$0.01","$12.95","99.92%"
"210000001952","","","https://www.usedgames.ca/secret-tijuana-deathmatch-2005.html?source=bgg","19028","Secret Tijuana Deathmatch (2005) (Card Game)","1","$0.01","$0.01","$12.95","99.92%"
"210000001953","681706040431","","https://www.usedgames.ca/shazamm-used-board-game-2003.html?source=bgg","8935","Shazamm! (2003) (used)","1","$0.01","$0.01","$9.95","99.9%"
"210000001957","8717344310048","","https://www.usedgames.ca/jungle-smart-used-board-game-2004.html?source=bgg","5478","Crazy Circus (2002) (Jungle Smart) (Used) (2004)","1","$0.01","$0.01","$19.95","99.95%"
"210000001961","","","https://www.usedgames.ca/mall-world-used-board-game-2004.html?source=bgg","12633","Mall World (2004) (used)","1","$0.01","$0.01","$14.95","99.93%"
"210000001962","4002051687915","","https://www.usedgames.ca/krieg-und-frieden-used-board-game1999-german-editi.html?source=bgg","48","Krieg und Frieden (1999) (used) (German edition)","1","$0.00","$0.00","$9.95","100%"
"210000001963","","","https://www.usedgames.ca/eyewitness-news-game-used-board-game-1980.html?source=bgg","21409","Eyewitness News Game (1980) (used)","1","$0.01","$0.01","$17.95","99.94%"
"210000001964","831614008324","","https://www.usedgames.ca/scrabble-tim-burtons-the-nightmare-before-christma.html","58153","Scrabble: Tim Burton's The Nightmare Before Christmas Edition (2007)","1","$0.00","$0.00","$34.95","100%"
"210000001965","3770004919048","","https://www.usedgames.ca/speakeasy-used-board-game-2014.html?source=bgg","161109","Speakeasy (2014) (used)","1","$0.01","$0.01","$19.95","99.95%"
"210000001966","864170000365","","","","Space Explorers NIS (2017)","1","$0.01","$0.01","$24.95","99.96%"
"210000001967","616909967179","","https://www.usedgames.ca/city-of-gears-nis-2012-founders-edition.html?source=bgg","131682","City of Gears (2012) (NIS) (Founders edition)","1","$0.01","$0.01","$44.95","99.98%"
"210000001968","766262941016","","https://www.usedgames.ca/vino-the-exciting-game-of-wine-used-board-game-199.html?source=bgg","20014","Vino! The exciting game of wine (1994) (used)","1","$0.01","$0.01","$9.95","99.9%"
"210000001969","3760273010089","","https://www.usedgames.ca/fertility-nis-2018.html","256320","Fertility NIS (2018)","1","$0.01","$0.01","$34.95","99.97%"
"210000001970","81474301181","","","","Imhotep NIS (2016)","1","$0.01","$0.01","$59.95","99.98%"
"210000001974","4015566030145","","https://www.usedgames.ca/sechsstaedtebund-treues-gefolge-nis-2008-german-ed.html","38522","League of Six: Loyal Retinue (2008) (NIS) (German edition) (Sechsstädtebund: Treues Gefolge)","1","$0.00","$0.00","$14.95","100%"
"210000001975","355838014188","","https://www.usedgames.ca/ryu-used-board-game-2015.html?source=bgg","121787","RYŪ (2015) (used)","1","$0.01","$0.01","$14.95","99.93%"
"210000001976","9781594721007","","https://www.usedgames.ca/tomb-nis-2008.html?source=bgg","29581","Tomb (2008) (NIS)","1","$0.01","$0.01","$99.95","99.99%"
"210000001978","824968087015","","https://www.usedgames.ca/the-river-nis-2018-hidden.html","257759","The River NIS (2018)","1","$0.01","$0.01","$39.95","99.97%"
"210000001980","4001501871574","","https://www.usedgames.ca/castle-flutterstone-nis-2016.html","191065","Castle Flutterstone (2016) (NIS)","1","$0.01","$0.01","$29.95","99.97%"
"210000001981","889696002532","","https://www.usedgames.ca/unusual-suspects-used-board-game2015.html?source=bgg","178570","Unusual Suspects (2015) (used)","1","$0.01","$0.01","$59.95","99.98%"
"210000001985","850938004003","","https://www.usedgames.ca/garden-dice-used-board-game-2012-garden-dice-the-c.html?source=bgg","109779","Garden Dice  (2012) (used) +  (Garden Dice: The Card Expansion NIS) (2013)","1","$0.01","$0.01","$49.95","99.98%"
"210000001987","9781589781511","","https://www.usedgames.ca/three-cheers-for-master-used-board-game-2015.html?source=bgg","175961","Three Cheers for Master (2015) (used)","1","$0.01","$0.01","$14.95","99.93%"
"210000001989","69685926568","","https://www.usedgames.ca/pictomania-used-board-game-2014-1st-edition.html?source=bgg","98229","Pictomania (2011) (used) (made in 2014)","1","$0.01","$0.01","$14.95","99.93%"
"210000001993","0759751071035","","https://www.usedgames.ca/hit-or-miss-used-board-game-2006.html?source=bgg","27608","Hit or Miss (2006) (used)","1","$0.01","$0.01","$9.95","99.9%"
